year, month, carrier, carrier_name                           , airport, airport_name                                                            , arr_flights, arr_del15, carrier_ct, weather_ct, nas_ct , security_ct, late_aircraft_ct, arr_cancelled, arr_diverted, arr_delay, carrier_delay, weather_delay, nas_delay, security_delay, late_aircraft_delay
2025,     4, WN     , Southwest Airlines                     , BOS    , "Boston, MA: Logan International"                                       ,       536.0,     111.0,      34.53,       0.83,   26.97,        0.0 ,            48.67,           1.0,          0.0,    6009.0,        1572.0,          33.0,    1410.0,            0.0,              2994.0
2025,     4, WN     , Southwest Airlines                     , BUF    , "Buffalo, NY: Buffalo Niagara International"                            ,       529.0,     124.0,      43.21,       1.19,   30.43,        0.0 ,            49.17,           1.0,          1.0,    5421.0,        2090.0,          39.0,     885.0,            0.0,              2407.0
2025,     4, WN     , Southwest Airlines                     , BUR    , "Burbank, CA: Bob Hope"                                                 ,      1580.0,     306.0,      90.89,       2.66,   34.64,        0.0 ,           177.81,           8.0,          0.0,   16307.0,        4960.0,          94.0,    1117.0,            0.0,             10136.0
2025,     4, WN     , Southwest Airlines                     , BWI    , "Baltimore, MD: Baltimore/Washington International Thurgood Marshall"   ,      6050.0,     932.0,     246.18,      18.92,  197.84,        1.98,           467.08,          18.0,          3.0,   50241.0,       13408.0,        1705.0,    7094.0,          253.0,             27781.0
2025,     4, WN     , Southwest Airlines                     , BZN    , "Bozeman, MT: Bozeman Yellowstone International"                        ,       120.0,      31.0,       7.81,       0.74,    3.95,        0.0 ,            18.49,           0.0,          0.0,    1508.0,         298.0,         106.0,     111.0,            0.0,               993.0
2025,     4, WN     , Southwest Airlines                     , CHS    , "Charleston, SC: Charleston AFB/International"                          ,       347.0,      86.0,      26.54,       2.96,   19.96,        0.89,            35.65,           0.0,          0.0,    4436.0,        1060.0,         475.0,     757.0,           17.0,              2127.0
2025,     4, WN     , Southwest Airlines                     , CLE    , "Cleveland, OH: Cleveland-Hopkins International"                        ,       431.0,      80.0,      29.23,       1.39,    9.63,        0.0 ,            39.75,           1.0,          0.0,    4359.0,        1231.0,         174.0,     371.0,            0.0,              2583.0
2025,     4, WN     , Southwest Airlines                     , CLT    , "Charlotte, NC: Charlotte Douglas International"                        ,       281.0,      74.0,      16.1 ,       1.81,   18.75,        0.0 ,            37.34,           2.0,          1.0,    3780.0,         615.0,         134.0,     863.0,            0.0,              2168.0
2025,     4, WN     , Southwest Airlines                     , CMH    , "Columbus, OH: John Glenn Columbus International"                       ,      1035.0,     224.0,      68.34,       1.62,   47.68,        1.68,           104.68,           3.0,          1.0,   11294.0,        3551.0,          64.0,    1831.0,           96.0,              5752.0
2025,     4, WN     , Southwest Airlines                     , COS    , "Colorado Springs, CO: City of Colorado Springs Municipal"              ,       393.0,      84.0,      27.2 ,       1.08,   15.86,        0.0 ,            39.86,           0.0,          1.0,    4698.0,        1011.0,          67.0,     825.0,            0.0,              2795.0
2025,     4, WN     , Southwest Airlines                     , CRP    , "Corpus Christi, TX: Corpus Christi International"                      ,        78.0,      17.0,       3.63,       0.88,    3.2 ,        0.0 ,             9.29,           0.0,          0.0,    1329.0,         153.0,         211.0,     206.0,            0.0,               759.0
2025,     4, WN     , Southwest Airlines                     , CVG    , "Cincinnati, OH: Cincinnati/Northern Kentucky International"            ,       183.0,      37.0,       9.72,       0.71,    8.48,        1.0 ,            17.09,           0.0,          1.0,    1433.0,         282.0,          17.0,     232.0,           32.0,               870.0
2025,     4, WN     , Southwest Airlines                     , DAL    , "Dallas, TX: Dallas Love Field"                                         ,      5908.0,    1156.0,     238.43,      29.71,  369.44,        5.31,           513.11,         134.0,         24.0,   68763.0,       13745.0,        2816.0,   18261.0,          400.0,             33541.0
2025,     4, WN     , Southwest Airlines                     , DCA    , "Washington, DC: Ronald Reagan Washington National"                     ,      1325.0,     267.0,      70.23,       9.0 ,   78.34,        0.0 ,           109.43,           8.0,          1.0,   16171.0,        4195.0,         710.0,    3494.0,            0.0,              7772.0
2025,     4, WN     , Southwest Airlines                     , DEN    , "Denver, CO: Denver International"                                      ,      7540.0,    1924.0,     340.13,      61.69,  931.85,        4.38,           585.96,          47.0,         21.0,  125852.0,       19695.0,        5707.0,   64073.0,          140.0,             36237.0
2025,     4, WN     , Southwest Airlines                     , DSM    , "Des Moines, IA: Des Moines International"                              ,       146.0,      33.0,       7.44,       1.78,    2.43,        0.0 ,            21.35,           0.0,          0.0,    1838.0,         382.0,         112.0,     139.0,            0.0,              1205.0
2025,     4, WN     , Southwest Airlines                     , DTW    , "Detroit, MI: Detroit Metro Wayne County"                               ,       340.0,      57.0,      22.34,       0.77,    6.23,        0.0 ,            27.65,           3.0,          1.0,    3438.0,        1071.0,          55.0,     366.0,            0.0,              1946.0
2025,     4, WN     , Southwest Airlines                     , ECP    , "Panama City, FL: Northwest Florida Beaches International"              ,       336.0,      72.0,      14.73,       1.75,   20.64,        0.0 ,            34.88,           1.0,          0.0,    3628.0,         632.0,         111.0,     759.0,            0.0,              2126.0
2025,     4, WN     , Southwest Airlines                     , ELP    , "El Paso, TX: El Paso International"                                    ,       757.0,     136.0,      35.21,       4.69,   14.09,        0.0 ,            82.02,           4.0,          0.0,    8617.0,        1986.0,         440.0,     583.0,            0.0,              5608.0
2025,     4, WN     , Southwest Airlines                     , EUG    , "Eugene, OR: Mahlon Sweet Field"                                        ,       106.0,      15.0,       4.93,       0.0 ,    0.16,        0.0 ,             9.91,           0.0,          0.0,     738.0,         210.0,           0.0,      13.0,            0.0,               515.0
2025,     4, WN     , Southwest Airlines                     , FAT    , "Fresno, CA: Fresno Yosemite International"                             ,       128.0,      22.0,       4.96,       0.0 ,    3.5 ,        0.0 ,            13.54,           0.0,          0.0,    1067.0,         193.0,           0.0,      88.0,            0.0,               786.0
2025,     4, WN     , Southwest Airlines                     , FLL    , "Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"          ,      1023.0,     201.0,      66.32,       5.54,   42.58,        0.0 ,            86.56,           3.0,          1.0,   12522.0,        3803.0,         278.0,    2471.0,            0.0,              5970.0
2025,     4, WN     , Southwest Airlines                     , GEG    , "Spokane, WA: Spokane International"                                    ,       322.0,      56.0,      22.01,       0.13,    6.17,        0.0 ,            27.69,           0.0,          0.0,    3222.0,        1240.0,           7.0,     190.0,            0.0,              1785.0
2025,     4, WN     , Southwest Airlines                     , GRR    , "Grand Rapids, MI: Gerald R. Ford International"                        ,       169.0,      30.0,      10.11,       0.0 ,    6.93,        0.0 ,            12.96,           0.0,          0.0,    1990.0,         650.0,           0.0,     222.0,            0.0,              1118.0
2025,     4, WN     , Southwest Airlines                     , GSP    , "Greer, SC: Greenville-Spartanburg International"                       ,       121.0,      20.0,       6.26,       0.0 ,    3.49,        1.0 ,             9.25,           0.0,          1.0,    1077.0,         308.0,           0.0,     130.0,           47.0,               592.0
2025,     4, WN     , Southwest Airlines                     , HDN    , "Hayden, CO: Yampa Valley"                                              ,        36.0,      10.0,       6.0 ,       0.66,    1.75,        0.0 ,             1.58,           0.0,          0.0,     477.0,         186.0,          79.0,      39.0,            0.0,               173.0
2025,     4, WN     , Southwest Airlines                     , HNL    , "Honolulu, HI: Daniel K Inouye International"                           ,      1058.0,      54.0,      28.51,       0.0 ,    9.38,        0.0 ,            16.11,           1.0,          0.0,    2645.0,        1599.0,           0.0,     299.0,            0.0,               747.0
2025,     4, WN     , Southwest Airlines                     , HOU    , "Houston, TX: William P Hobby"                                          ,      4262.0,     779.0,     174.56,      20.41,  255.15,        2.83,           326.04,          22.0,         34.0,   44045.0,       10620.0,        1434.0,   12064.0,           76.0,             19851.0
2025,     4, WN     , Southwest Airlines                     , HRL    , "Harlingen/San Benito, TX: Valley International"                        ,       190.0,      36.0,       8.39,       1.62,    5.37,        0.52,            20.11,           1.0,          0.0,    1659.0,         407.0,         184.0,     243.0,           15.0,               810.0
2025,     4, WN     , Southwest Airlines                     , IAD    , "Washington, DC: Washington Dulles International"                       ,       112.0,      30.0,      15.26,       0.46,    5.51,        0.0 ,             8.77,           0.0,          0.0,    1460.0,         815.0,          13.0,     221.0,            0.0,               411.0
2025,     4, WN     , Southwest Airlines                     , ICT    , "Wichita, KS: Wichita Dwight D Eisenhower National"                     ,       146.0,      31.0,       6.66,       0.18,    2.09,        0.0 ,            22.07,           0.0,          0.0,    2132.0,         370.0,          40.0,     127.0,            0.0,              1595.0
2025,     4, WN     , Southwest Airlines                     , IND    , "Indianapolis, IN: Indianapolis International"                          ,      1080.0,     221.0,      66.56,       3.67,   39.38,        1.49,           109.9 ,           0.0,          0.0,   13697.0,        3971.0,         282.0,    1848.0,           62.0,              7534.0
2025,     4, WN     , Southwest Airlines                     , ISP    , "Islip, NY: Long Island MacArthur"                                      ,       296.0,      62.0,      22.26,       0.11,   10.82,        1.42,            27.39,           0.0,          0.0,    3549.0,        1458.0,           2.0,     329.0,           38.0,              1722.0
2025,     4, WN     , Southwest Airlines                     , ITO    , "Hilo, HI: Hilo International"                                          ,       150.0,       8.0,       3.9 ,       0.0 ,    2.21,        0.0 ,             1.89,           0.0,          0.0,     252.0,         141.0,           0.0,      40.0,            0.0,                71.0
2025,     4, WN     , Southwest Airlines                     , JAN    , "Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"       ,       112.0,      26.0,       9.66,       0.66,    1.31,        0.0 ,            14.37,           0.0,          0.0,    1464.0,         443.0,          26.0,      41.0,            0.0,               954.0
2025,     4, WN     , Southwest Airlines                     , JAX    , "Jacksonville, FL: Jacksonville International"                          ,       391.0,     107.0,      32.88,       1.23,   29.32,        0.56,            43.01,           0.0,          2.0,    6023.0,        1551.0,          94.0,    1277.0,            9.0,              3092.0
2025,     4, WN     , Southwest Airlines                     , KOA    , "Kona, HI: Ellison Onizuka Kona International at Keahole"               ,       243.0,      11.0,       6.82,       0.0 ,    1.98,        0.0 ,             2.19,           0.0,          0.0,     364.0,         261.0,           0.0,      38.0,            0.0,                65.0
2025,     4, WN     , Southwest Airlines                     , LAS    , "Las Vegas, NV: Harry Reid International"                               ,      7543.0,    1367.0,     296.75,      14.28,  398.23,        4.01,           653.73,          19.0,          5.0,   72303.0,       15919.0,        1336.0,   19125.0,          145.0,             35778.0
2025,     4, WN     , Southwest Airlines                     , LAX    , "Los Angeles, CA: Los Angeles International"                            ,      2037.0,     394.0,     137.88,       7.56,   45.36,        0.0 ,           203.21,           8.0,          0.0,   19973.0,        6146.0,         584.0,    1491.0,            0.0,             11752.0
2025,     4, WN     , Southwest Airlines                     , LBB    , "Lubbock, TX: Lubbock Preston Smith International"                      ,       220.0,      56.0,      16.53,       0.19,    8.34,        0.0 ,            30.93,           7.0,          1.0,    2861.0,         774.0,          19.0,     368.0,            0.0,              1700.0
2025,     4, WN     , Southwest Airlines                     , LGA    , "New York, NY: LaGuardia"                                               ,       966.0,     178.0,      48.17,      10.68,   45.39,        0.85,            72.92,           5.0,          2.0,   10183.0,        2900.0,         598.0,    2176.0,           93.0,              4416.0
2025,     4, WN     , Southwest Airlines                     , LGB    , "Long Beach, CA: Long Beach Airport"                                    ,      1257.0,     200.0,      60.7 ,       0.12,   27.88,        0.0 ,           111.3 ,           2.0,          1.0,    9487.0,        2628.0,          23.0,     870.0,            0.0,              5966.0
2025,     4, WN     , Southwest Airlines                     , LIH    , "Lihue, HI: Lihue Airport"                                              ,       244.0,      26.0,      13.13,       0.0 ,    2.58,        0.0 ,            10.29,           0.0,          0.0,     999.0,         394.0,           0.0,      78.0,            0.0,               527.0
2025,     4, WN     , Southwest Airlines                     , LIT    , "Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"             ,       201.0,      52.0,      19.65,       0.0 ,    7.98,        0.0 ,            24.36,           5.0,          1.0,    2986.0,         942.0,           0.0,     584.0,            0.0,              1460.0
2025,     4, WN     , Southwest Airlines                     , MAF    , "Midland/Odessa, TX: Midland International Air and Space Port"          ,       296.0,      62.0,      23.55,       0.31,   11.03,        0.0 ,            27.11,           7.0,          1.0,    3389.0,        1317.0,          98.0,     449.0,            0.0,              1525.0
2025,     4, WN     , Southwest Airlines                     , MCI    , "Kansas City, MO: Kansas City International"                            ,      2034.0,     372.0,      96.97,       7.92,   66.1 ,        2.16,           198.85,          10.0,          7.0,   21995.0,        5340.0,         474.0,    2662.0,           70.0,             13449.0
2025,     4, WN     , Southwest Airlines                     , MCO    , "Orlando, FL: Orlando International"                                    ,      3888.0,     638.0,     161.3 ,      13.71,  172.08,        3.35,           287.56,          11.0,         15.0,   38530.0,       10358.0,        1236.0,    6523.0,           74.0,             20339.0
2025,     4, WN     , Southwest Airlines                     , MDW    , "Chicago, IL: Chicago Midway International"                             ,      5470.0,     827.0,     222.67,      17.34,  137.01,        5.46,           444.51,          30.0,          8.0,   48124.0,       13293.0,        1422.0,    6111.0,          231.0,             27067.0
2025,     4, WN     , Southwest Airlines                     , MEM    , "Memphis, TN: Memphis International"                                    ,       354.0,      69.0,      21.2 ,       1.08,   14.84,        0.0 ,            31.87,           7.0,          3.0,    4823.0,        1386.0,         188.0,     807.0,            0.0,              2442.0
2025,     4, WN     , Southwest Airlines                     , MHT    , "Manchester, NH: Manchester Boston Regional"                            ,       235.0,      35.0,      15.38,       0.0 ,    9.4 ,        0.0 ,            10.23,           0.0,          0.0,    1791.0,         857.0,           0.0,     352.0,            0.0,               582.0
2025,     4, WN     , Southwest Airlines                     , MIA    , "Miami, FL: Miami International"                                        ,       478.0,     113.0,      34.9 ,       1.81,   30.48,        0.22,            45.58,           0.0,          1.0,    7898.0,        2509.0,         119.0,    1928.0,            9.0,              3333.0
2025,     4, WN     , Southwest Airlines                     , MKE    , "Milwaukee, WI: General Mitchell International"                         ,       829.0,     163.0,      58.25,       0.67,   24.67,        1.0 ,            78.41,           4.0,          0.0,    9304.0,        3498.0,          69.0,     948.0,           22.0,              4767.0
2025,     4, WN     , Southwest Airlines                     , MSP    , "Minneapolis, MN: Minneapolis-St Paul International"                    ,       478.0,     123.0,      39.7 ,       0.35,   29.38,        0.29,            53.28,           2.0,          0.0,    6910.0,        2557.0,          32.0,     976.0,           23.0,              3322.0
2025,     4, WN     , Southwest Airlines                     , MSY    , "New Orleans, LA: Louis Armstrong New Orleans International"            ,      1576.0,     333.0,      84.86,       5.7 ,   77.04,        0.62,           164.79,           8.0,          3.0,   19781.0,        4541.0,         539.0,    3445.0,           14.0,             11242.0
2025,     4, WN     , Southwest Airlines                     , MTJ    , "Montrose/Delta, CO: Montrose Regional"                                 ,        36.0,       7.0,       1.78,       0.0 ,    1.56,        0.0 ,             3.67,           0.0,          0.0,     310.0,          49.0,           0.0,      60.0,            0.0,               201.0
2025,     4, WN     , Southwest Airlines                     , MYR    , "Myrtle Beach, SC: Myrtle Beach International"                          ,       188.0,      37.0,      13.75,       1.39,    4.08,        0.25,            17.52,           0.0,          0.0,    2079.0,         611.0,         179.0,     185.0,           20.0,              1084.0
2025,     4, WN     , Southwest Airlines                     , OAK    , "Oakland, CA: Metro Oakland International"                              ,      2697.0,     436.0,     133.01,       3.72,   32.19,        1.3 ,           265.79,          12.0,          0.0,   24971.0,        7671.0,         279.0,    1054.0,           34.0,             15933.0
2025,     4, WN     , Southwest Airlines                     , OGG    , "Kahului, HI: Kahului Airport"                                          ,       442.0,      28.0,      15.48,       0.0 ,    4.43,        0.0 ,             8.09,           1.0,          1.0,    1103.0,         627.0,           0.0,     150.0,            0.0,               326.0
2025,     4, WN     , Southwest Airlines                     , OKC    , "Oklahoma City, OK: Will Rogers World"                                  ,       609.0,     137.0,      42.03,       2.86,   24.94,        0.26,            66.91,           0.0,          1.0,    7745.0,        2303.0,         220.0,     969.0,           18.0,              4235.0
2025,     4, WN     , Southwest Airlines                     , OMA    , "Omaha, NE: Eppley Airfield"                                            ,       630.0,     121.0,      44.59,       0.0 ,   16.21,        0.0 ,            60.19,           2.0,          0.0,    6808.0,        2331.0,           0.0,     620.0,            0.0,              3857.0
2025,     4, WN     , Southwest Airlines                     , ONT    , "Ontario, CA: Ontario International"                                    ,       996.0,     161.0,      47.96,       0.4 ,   15.79,        0.0 ,            96.86,           3.0,          0.0,    7895.0,        2022.0,         115.0,     479.0,            0.0,              5279.0
2025,     4, WN     , Southwest Airlines                     , ORD    , "Chicago, IL: Chicago O'Hare International"                             ,       402.0,      83.0,      31.32,       3.38,   10.46,        0.0 ,            37.84,           4.0,          0.0,    5405.0,        1649.0,         353.0,     823.0,            0.0,              2580.0
2025,     4, WN     , Southwest Airlines                     , ORF    , "Norfolk, VA: Norfolk International"                                    ,       251.0,      57.0,      24.77,       0.0 ,    5.73,        1.0 ,            25.51,           0.0,          0.0,    2966.0,        1187.0,           0.0,     161.0,           29.0,              1589.0
2025,     4, WN     , Southwest Airlines                     , PBI    , "West Palm Beach/Palm Beach, FL: Palm Beach International"              ,       221.0,      36.0,      10.66,       0.0 ,    8.07,        0.86,            16.42,           0.0,          0.0,    2830.0,        1011.0,           0.0,     450.0,          156.0,              1213.0
2025,     4, WN     , Southwest Airlines                     , PDX    , "Portland, OR: Portland International"                                  ,       699.0,     150.0,      50.77,       0.0 ,   18.72,        0.17,            80.34,           0.0,          1.0,    7796.0,        2120.0,           0.0,     517.0,            8.0,              5151.0
2025,     4, WN     , Southwest Airlines                     , PHL    , "Philadelphia, PA: Philadelphia International"                          ,       384.0,      85.0,      27.63,       2.1 ,   10.09,        0.0 ,            45.18,           0.0,          2.0,    4852.0,        1249.0,         243.0,     379.0,            0.0,              2981.0
2025,     4, WN     , Southwest Airlines                     , PHX    , "Phoenix, AZ: Phoenix Sky Harbor International"                         ,      6086.0,    1109.0,     277.76,      14.7 ,  222.23,        3.07,           591.24,          40.0,          1.0,   61293.0,       14892.0,        1315.0,    7353.0,          200.0,             37533.0
2025,     4, WN     , Southwest Airlines                     , PIT    , "Pittsburgh, PA: Pittsburgh International"                              ,       871.0,     162.0,      56.96,       0.48,   23.1 ,        0.55,            80.91,           3.0,          0.0,    9558.0,        3636.0,          33.0,    1002.0,           36.0,              4851.0
2025,     4, WN     , Southwest Airlines                     , PNS    , "Pensacola, FL: Pensacola International"                                ,       233.0,      44.0,      10.92,       1.29,   12.71,        0.0 ,            19.08,           0.0,          0.0,    2719.0,         653.0,         176.0,     711.0,            0.0,              1179.0
2025,     4, WN     , Southwest Airlines                     , PSP    , "Palm Springs, CA: Palm Springs International"                          ,       284.0,      65.0,      24.71,       0.0 ,    8.85,        0.0 ,            31.43,           0.0,          1.0,    2856.0,         885.0,           0.0,     277.0,            0.0,              1694.0
2025,     4, WN     , Southwest Airlines                     , PVD    , "Providence, RI: Rhode Island Tf Green International"                   ,       442.0,      71.0,      27.46,       1.85,   12.96,        0.0 ,            28.72,           0.0,          1.0,    3730.0,        1389.0,         167.0,     434.0,            0.0,              1740.0
2025,     4, WN     , Southwest Airlines                     , PWM    , "Portland, ME: Portland International Jetport"                          ,       110.0,      19.0,       9.12,       0.0 ,    2.14,        0.0 ,             7.74,           0.0,          0.0,     718.0,         281.0,           0.0,     110.0,            0.0,               327.0
2025,     4, WN     , Southwest Airlines                     , RDU    , "Raleigh/Durham, NC: Raleigh-Durham International"                      ,       769.0,     167.0,      49.62,       3.73,   28.88,        0.0 ,            84.77,           3.0,          0.0,    8959.0,        2416.0,         202.0,    1153.0,            0.0,              5188.0
2025,     4, WN     , Southwest Airlines                     , RIC    , "Richmond, VA: Richmond International"                                  ,       172.0,      53.0,      19.72,       0.0 ,    4.4 ,        0.73,            28.15,           0.0,          0.0,    2887.0,         946.0,           0.0,     227.0,           29.0,              1685.0
2025,     4, WN     , Southwest Airlines                     , RNO    , "Reno, NV: Reno/Tahoe International"                                    ,       705.0,     121.0,      31.98,       1.0 ,   10.01,        0.0 ,            78.0 ,           1.0,          0.0,    5995.0,        1631.0,          15.0,     321.0,            0.0,              4028.0
2025,     4, WN     , Southwest Airlines                     , ROC    , "Rochester, NY: Frederick Douglass Grtr Rochester International"        ,       161.0,      35.0,      16.86,       0.0 ,    3.53,        0.72,            13.89,           0.0,          1.0,    1980.0,        1010.0,           0.0,     140.0,           18.0,               812.0
2025,     4, WN     , Southwest Airlines                     , RSW    , "Fort Myers, FL: Southwest Florida International"                       ,       726.0,     134.0,      38.88,       4.3 ,   29.49,        0.0 ,            61.33,           5.0,          0.0,    8007.0,        2548.0,         194.0,    1256.0,            0.0,              4009.0
2025,     4, WN     , Southwest Airlines                     , SAN    , "San Diego, CA: San Diego International"                                ,      2924.0,     717.0,     177.3 ,      14.97,  197.24,        1.89,           325.59,          16.0,          2.0,   38862.0,        9284.0,        1517.0,    9845.0,           92.0,             18124.0
2025,     4, WN     , Southwest Airlines                     , SAT    , "San Antonio, TX: San Antonio International"                            ,      1395.0,     272.0,      69.38,       5.53,   43.38,        0.0 ,           153.7 ,           9.0,          0.0,   16866.0,        3969.0,         494.0,    2301.0,            0.0,             10102.0
2025,     4, WN     , Southwest Airlines                     , SAV    , "Savannah, GA: Savannah/Hilton Head International"                      ,       250.0,      56.0,      12.56,       1.0 ,   17.18,        1.59,            23.67,           0.0,          0.0,    3023.0,         581.0,          24.0,     757.0,           27.0,              1634.0
2025,     4, WN     , Southwest Airlines                     , SBA    , "Santa Barbara, CA: Santa Barbara Municipal"                            ,       133.0,      27.0,      10.91,       0.0 ,    0.68,        0.0 ,            15.41,           0.0,          0.0,    1043.0,         338.0,           0.0,      25.0,            0.0,               680.0
2025,     4, WN     , Southwest Airlines                     , SDF    , "Louisville, KY: Louisville Muhammad Ali International"                 ,       416.0,      94.0,      38.06,       2.21,   16.2 ,        1.0 ,            36.53,           2.0,          1.0,    6187.0,        2467.0,         357.0,     883.0,           29.0,              2451.0
2025,     4, WN     , Southwest Airlines                     , SEA    , "Seattle, WA: Seattle/Tacoma International"                             ,       570.0,     125.0,      42.38,       0.21,    9.93,        0.0 ,            72.47,           0.0,          0.0,    6876.0,        1979.0,          25.0,     318.0,            0.0,              4554.0
2025,     4, WN     , Southwest Airlines                     , SFO    , "San Francisco, CA: San Francisco International"                        ,       627.0,     178.0,      45.06,       4.34,   48.47,        0.0 ,            80.13,           0.0,          0.0,    9033.0,        2434.0,         164.0,    1829.0,            0.0,              4606.0
2025,     4, WN     , Southwest Airlines                     , SJC    , "San Jose, CA: Norman Y. Mineta San Jose International"                 ,      2303.0,     372.0,      94.79,       3.28,   28.89,        0.83,           244.2 ,           3.0,          0.0,   20245.0,        4825.0,         166.0,     964.0,           15.0,             14275.0
2025,     4, WN     , Southwest Airlines                     , SJU    , "San Juan, PR: Luis Munoz Marin International"                          ,       324.0,      51.0,      17.34,       2.06,   14.67,        0.26,            16.67,           0.0,          1.0,    2648.0,         630.0,         262.0,     494.0,            7.0,              1255.0
2025,     4, WN     , Southwest Airlines                     , SLC    , "Salt Lake City, UT: Salt Lake City International"                      ,       968.0,     179.0,      55.92,       2.94,   17.37,        1.0 ,           101.78,           4.0,          0.0,    9349.0,        2503.0,         350.0,     655.0,           59.0,              5782.0
2025,     4, WN     , Southwest Airlines                     , SMF    , "Sacramento, CA: Sacramento International"                              ,      2756.0,     461.0,     110.14,       3.58,   53.01,        0.72,           293.55,           8.0,          0.0,   23301.0,        4968.0,         322.0,    1847.0,           13.0,             16151.0
2025,     4, WN     , Southwest Airlines                     , SNA    , "Santa Ana, CA: John Wayne Airport-Orange County"                       ,      1169.0,     185.0,      53.18,       0.01,   15.33,        0.0 ,           116.48,           5.0,          0.0,    7912.0,        2116.0,           2.0,     488.0,            0.0,              5306.0
2025,     4, WN     , Southwest Airlines                     , SRQ    , "Sarasota/Bradenton, FL: Sarasota/Bradenton International"              ,       395.0,      79.0,      20.0 ,       1.88,   26.12,        0.95,            30.05,           1.0,          0.0,    4664.0,        1432.0,         145.0,    1148.0,           19.0,              1920.0
2025,     4, WN     , Southwest Airlines                     , STL    , "St. Louis, MO: St Louis Lambert International"                         ,      3507.0,     602.0,     158.75,      16.15,  128.81,        1.0 ,           297.28,          13.0,          5.0,   35882.0,       10149.0,        1705.0,    5689.0,           15.0,             18324.0
2025,     4, WN     , Southwest Airlines                     , TPA    , "Tampa, FL: Tampa International"                                        ,      2139.0,     401.0,     110.22,       8.39,   84.03,        0.0 ,           198.36,           4.0,          2.0,   23590.0,        6289.0,         568.0,    3347.0,            0.0,             13386.0
2025,     4, WN     , Southwest Airlines                     , TUL    , "Tulsa, OK: Tulsa International"                                        ,       499.0,     101.0,      25.88,       3.94,   14.34,        0.0 ,            56.84,           3.0,          0.0,    5644.0,        1427.0,         464.0,     524.0,            0.0,              3229.0
2025,     4, WN     , Southwest Airlines                     , TUS    , "Tucson, AZ: Tucson International"                                      ,       414.0,      80.0,      25.25,       0.04,   11.55,        0.0 ,            43.16,           0.0,          0.0,    5237.0,        1692.0,           1.0,     407.0,            0.0,              3137.0
2025,     4, WN     , Southwest Airlines                     , VPS    , "Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"                    ,       182.0,      26.0,       2.25,       1.56,    7.94,        0.0 ,            14.25,           0.0,          2.0,    1552.0,          85.0,         103.0,     335.0,            0.0,              1029.0
2025,     4, YV     , Mesa Airlines Inc.                     , ABQ    , "Albuquerque, NM: Albuquerque International Sunport"                    ,        36.0,       6.0,       0.37,       0.17,    2.03,        0.0 ,             3.44,           0.0,          0.0,     537.0,          50.0,           3.0,      40.0,            0.0,               444.0
2025,     4, YV     , Mesa Airlines Inc.                     , ATL    , "Atlanta, GA: Hartsfield-Jackson Atlanta International"                 ,        60.0,      13.0,       2.14,       0.0 ,    6.15,        0.0 ,             4.71,           0.0,          0.0,    1238.0,         170.0,           0.0,     720.0,            0.0,               348.0
2025,     4, YV     , Mesa Airlines Inc.                     , AUS    , "Austin, TX: Austin - Bergstrom International"                          ,        15.0,       3.0,       0.03,       0.69,    1.0 ,        0.0 ,             1.28,           0.0,          0.0,     158.0,           2.0,          47.0,      17.0,            0.0,                92.0
2025,     4, YV     , Mesa Airlines Inc.                     , BDL    , "Hartford, CT: Bradley International"                                   ,        63.0,       5.0,       2.24,       0.0 ,    2.0 ,        0.0 ,             0.76,           0.0,          1.0,     134.0,          61.0,           0.0,      51.0,            0.0,                22.0
2025,     4, YV     , Mesa Airlines Inc.                     , BHM    , "Birmingham, AL: Birmingham-Shuttlesworth International"                ,        10.0,       2.0,       0.14,       0.0 ,    1.0 ,        0.0 ,             0.86,           0.0,          0.0,     135.0,           9.0,           0.0,      70.0,            0.0,                56.0
2025,     4, YV     , Mesa Airlines Inc.                     , BNA    , "Nashville, TN: Nashville International"                                ,        80.0,      11.0,       2.79,       1.91,    4.52,        0.0 ,             1.78,           0.0,          1.0,    1501.0,         280.0,         818.0,     182.0,            0.0,               221.0
2025,     4, YV     , Mesa Airlines Inc.                     , BRO    , "Brownsville, TX: Brownsville South Padre Island International"         ,         6.0,       3.0,       1.94,       0.0 ,    0.45,        0.0 ,             0.61,           0.0,          0.0,     180.0,         139.0,           0.0,      19.0,            0.0,                22.0
2025,     4, YV     , Mesa Airlines Inc.                     , BTR    , "Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"                  ,        30.0,       8.0,       3.91,       0.0 ,    2.36,        0.0 ,             1.73,           1.0,          0.0,     349.0,         241.0,           0.0,      55.0,            0.0,                53.0
2025,     4, YV     , Mesa Airlines Inc.                     , BUF    , "Buffalo, NY: Buffalo Niagara International"                            ,        26.0,       4.0,       1.34,       0.0 ,    1.66,        0.0 ,             1.0 ,           0.0,          0.0,     216.0,          35.0,           0.0,      35.0,            0.0,               146.0
2025,     4, YV     , Mesa Airlines Inc.                     , BWI    , "Baltimore, MD: Baltimore/Washington International Thurgood Marshall"   ,        26.0,       6.0,       2.61,       1.0 ,    0.0 ,        0.0 ,             2.39,           0.0,          0.0,     325.0,          76.0,          95.0,       0.0,            0.0,               154.0
